31.01.2014,Рак,"
Звезды не советуют сегодня Ракам выражать свои разбушевавшиеся чувства в тех ситуациях, когда это не нужно. Вы можете не только не помочь другому человеку, но и навести на себя неприятности. Вечером, вероятна встреча, посещение учреждения - все, что расширит ваши знания.
"
1.02.2014,Рак,"
Раки, ваша внимательность, аккуратность и способность контролировать свои переживания сослужат вам хорошую службу сегодня.  Эти качества будут полезны  в продолжительной деловой поездке. Не забывайте иногда расслабляться, небольшой авантюризм еще никому не повредил.
"
2.02.2014,Рак,"
Важные решения и новые проекты  Ракам лучше перенести на другой день. Сегодня  предназначено для отдыха, неспешной работы, а не для активных действий и, особенно, переговоров. Если встречи нельзя избежать, постарайтесь держать свои переживания в узде.
"
3.02.2014,Рак,"
К  взаимопониманию в семье Ракам сегодня придется искать подходы. Если вы поможете домочадцу, будете внимательны к его желаниям, считайте, что дело у вас в кармане. С партнером по браку на первое место выходит интимная жизнь. Хороший день для оформления сделок с недвижимостью, по которой документы полностью собраны.
"
4.02.2014,Рак,"
С утра вам, Раки, будет трудно оставаться в обществе, поэтому если есть возможность, возьмите день отдыха и уединитесь. Вы сможете подумать, поразмыслить о своей жизни, а к вечеру найдете отличный способ для выражения своих чувств и переживаний.
"
5.02.2014,Рак,"
 Сегодня Ракам стоит отказаться от решения глобальных вопросов, поскольку вы будете излишне возбудимы. В личной жизни вам захочется чего-нибудь новенького, но будьте предельно внимательны, поскольку положительный результат совсем не гарантирован. Внимания сегодня могут потребовать дети.
"
6.02.2014,Рак,"
Ракам лучше снизить все физические нагрузки . Посетите театр или концерт, насладитесь новыми впечатлениями. Хороший день для романтической встречи с любимым человеком, а также для развития творческих способностей у детей.
"
7.02.2014,Рак,"
Главным для Раков сегодня будет не сам процесс, а его организация, поскольку от правильного плана будет зависеть и результат. Возможны конфликты в сфере религии и идеологии. Единственным способом снизить негативные последствия будет дистанцирование.
"
8.02.2014,Рак,"
Раки, день сегодня совсем не подходит для работы, лучше расслабьтесь и займитесь своим здоровьем. Это отличное время для любых медицинских процедур и покупки медикаментов. Также весьма хороший день, чтобы приобрести здорового и красивого домашнего питомца.
"
9.02.2014,Рак,"
С утра ваш, Раки, оптимизм будет весьма уместен. В ваших руках все будет спориться, а со стороны вы получите желаемую поддержку.  Вечером вам стоит поумерить свой излишний оптимизм и с осторожностью браться за дела.
"
1.03.2014,Рак,"
Весьма изменчивый день у Раков. Будет меняться не только ваше настроение, но и настроение ваших партнеров и общая ситуация. Будьте внимательны и старайтесь подстраиваться под каждую обстановку. Возрастает потребность в расширении круга знаний. Стоит задуматься о путешествии.
"
2.03.2014,Рак,"
Весьма неблагоприятный день будет у Раков .  Начинать новые дела не стоит, поскольку велика вероятность неожиданных проблем в карьере или со здоровьем. Чтобы не впасть в пессимистическое настроение, с самого утра займитесь теми делами, которые требуют доработки.
"
3.03.2014,Рак,"
Проекты, требующие концентрации Ракам лучше оставить на потом. Сегодня вы склонны недооценивать опасности, а просто мечтать. Уединение в спокойной обстановке любимого дома подойдет вам больше. Хороший день для укрепления любых близких отношений.
"
4.03.2014,Рак,"
Удача благоволит Ракам. Хороший момент для начинания нового дела, связанного с расширением кругозора. Все ваши желания исполнятся. Даже если вы не сможете объяснить конкретно, что вам хочется, люди будут понимать вас с полуслова и исполнять ваши прихоти.
"
5.03.2014,Рак,"
У Раков есть вероятность запутаться в окружающей действительности. Чтобы этого не произошло, наметьте себе ориентиры. Это день больше подходит для творчества, свиданий и даже опасных авантюр.
"
6.03.2014,Рак,"
В первой половине дня  Раки должны воспользоваться моментом и пожить в свое удовольствие, поскольку уже к обеду вам придется вспомнить о своих непосредственных обязательствах. Вечер хорош для общения. Информацию, полученную издалека, стоит проверить дважды.
"
7.03.2014,Рак,"
Раков ждет весьма напряженный и активный день. Хороший день в профессиональном плане для переговоров, обсуждений и планов. Однако, велика вероятность споров. Чтобы снизить напряженность, попробуйте заняться делом вместе с оппонентом, а не вести пустые разговоры.
"
8.03.2014,Рак,"
Вы, Раки, ваши партнеры, коллеги и даже начальство будете подвержены рассеянности сегодня. Будьте снисходительны к вашим подчиненным. К вечеру контакты с партнером станут более напряженными, попробуйте сделать их более формальными.
"
9.03.2014,Рак,"
Мнение оппонента должно быть важно для Раков, также как их собственное. Не давите на партнера. Вы можете обратить его внимание на нравственные аспекты дела.  Хороший день для консультаций специалиста, однако, результаты могут расстроить вас.
"
10.03.2014,Рак,"
В первой половине дня, Раки, ваш партнер будет расположен поговорить, поэтому воспользуйтесь этим временем, чтобы решить наболевшие вопросы. Несерьезный настрой принесет только разочарование со стороны вашего оппонента. При выступлении на публике постарайтесь сдержать свои эмоции и быть тактичным.
"
11.03.2014,Рак,"
У Раков  сопряжено с проблемами и неприятностями. Однако если вы будете практичнее и сосредоточеннее, день станет для вас довольно неплохим. Просто постарайтесь не ввязываться в конфликты, а если не получается, то по крайней мере сдерживайте свои эмоции.
"
12.03.2014,Рак,"
Раков будет тянуть с непреодолимой силой к необычному и оригинальному. Однако будьте осторожны, возможно, вы принимаете желаемое за действительное. Тем более что оригинальные методы могут подвести вас к неприятностям. Ко всем предложениям относитесь с опаской.
"
13.03.2014,Рак,"
Ракам не стоит браться за новое дело сегодня, поскольку игра воображения может привести вас к негативным результатам. Лучше используйте этот момент, чтобы подытожить предыдущие дела. 
"
14.03.2014,Рак,"
Легкий и спокойный день у Раков. Вы сможете с легкостью проявить себя как интеллигентный и тактичный человек. Все будет в вашу пользу, и люди, и обстоятельства. Также вам захочется проявить себя в качестве наставника или путешественника. Возможна поддержка издалека.
"
15.03.2014,Рак,"
На сегодня Ракам лучше не планировать важных событий, стоит пересмотреть план и внести в него коррективы. В общем и целом вы удовлетворены сегодняшним днем, поскольку это хорошее время для переговоров с иностранными партнерами, для нетрадиционных изысканий.
"
16.03.2014,Рак,"
Раки будут переживать из-за того, что  у них что-то не получается. Звезды не советуют унывать, если вы займетесь делом со всей серьезностью и душевной отдачей, все выгорит.
"
17.03.2014,Рак,"
Возможно, что одна из целей, которую преследуют Раки, не соответствует их истинным потребностям. Об этом стоит задуматься. Общение с боссом или с родителем станет более активным. Вам придется часто обращаться к этому человеку и обсуждать важные вопросы.
"
18.03.2014,Рак,"
В начале суток не стоит загонять себя, Раки, в рамки, работать лучше в свободном графике. Вечер нельзя назвать спокойным. Есть вероятность того, что вы потеряете деньги, совершите невыгодную покупку  или кто-то предъявит вам дополнительный счет к оплате. 
"
19.03.2014,Рак,"
Инвестированные средства сегодня, предоставят в будущем для Раков огромные возможности. В это день также можно оплатить первый взнос за учебу или путешествие. Если вы ждете одобрения от какого-либо важного для вас человека, вы его получите без труда.
"
20.03.2014,Рак,"
Ракам, прежде чем бросаться в омут новых проектов, стоит еще раз четко определить все препятствия и возможные пути их преодоления. Ваша интуиция может вас подвести, поэтому будьте аккуратны, поскольку это очень важный день для вашего будущего. Кто-то станет для вас важной фигурой.
"
21.03.2014,Рак,"
Сегодняшний день сопряжен у Раков с получением огромной массы информации, причем источники могут быть различными. Вы также можете получить, благодаря своей изобретательности, любопытную информацию о ком-то, которая будет весьма важна для вас. 
"
22.03.2014,Рак,"
Сеть Интернет станет сегодня основным источником информации для Раков. Это касается также и работы, поскольку для выполнения задания, потребуется весьма необычная информация. Виртуальное общение также покажется более приятным, чем личное. Вечером отнеситесь критично к любой информации.
"
23.03.2014,Рак,"
На первый план у Раков выходят личные дела. Звезды советуют при решении проблем, взвешивать каждое слово, поскольку результаты этого дня могут определить ваше будущее.
"
24.03.2014,Рак,"
Сегодня Раки могут себе позволить проявить эмоциональность, особенно если это касается душевного совершенствования. Хорошее время для увеличения круга знакомств или знаний, а вот при начале нового проекта могут появиться препятствия.
"
25.03.2014,Рак,"
В начале дня Ракам некуда спешить, поэтому можно, всецело заняться удовлетворением своих потребностей. Вторая часть дня будет более активна. Можно заняться зарабатыванием финансовых средств, или поиском источника их зарабатывания. Также хорошее время, чтобы попросить прибавки к жалованию.
"
26.03.2014,Рак,"
Действовать открыто, энергично и активно способны сегодня все Раки. Отличный день для любой деятельности, особенно для переговоров, поскольку вы можете выражать свои мысли и идеи понятным для любого собеседника языком. Вечером увеличится потребность в фантазиях.
"
27.03.2014,Рак,"
В начале дня Ракам не стоит принимать важные решения или ввязываться в финансовые авантюры, поскольку объективность в это время не ваш конек. После обеда вы станете мыслить более трезво и сможете обсудить со своими партнерами мелкие детали проекта.
"
28.03.2014,Рак,"
Ваши идеалы, Раки, могут подвергнуться сегодня атаке со стороны обстоятельств или обстановки. Однако сразу же отказываться от своих принципов не стоит, просто пересмотрите некоторые.
"
29.03.2014,Рак,"
В начале дня Ракам можно расслабиться, а вот после обеда придется забыть о своих чувствах и с энергией включиться в работу. Если вы сможете отдать всего себя решению проблемы, вы справитесь с любыми препятствиями. Обратите внимание на здоровье.
"
30.03.2014,Рак,"
Ракам  не стоит начинать новые дела, поскольку найти компромисс между домом и работой сегодня весьма трудно. Вам покажется, что вам недостает внимания со стороны семьи и признания на работе. Чтобы достигнуть успеха, придется найти в обоих мирах нечто общее.
"
31.03.2014,Рак,"
Сегодня  Ракам не стоит заниматься решением важных вопросов, лучше потратьте время на то, чтобы пересмотреть дела или условия быта.  Вы не способны объективно оценивать обстановку, поэтому активные действия могут привести к проблемам.
"
1.04.2014,Рак,"
Отличный день у Раков. Вы способны выдержать все нагрузки и добиться ошеломляющих успехов на любом поприще. Отличное время для начала новых отношений или для планирования отпуска. Сегодня вы способны завоевать надолго уважение своего отпрыска.
"
2.04.2014,Рак,"
В первой половине дня Раков будет мучить излишняя эмоциональность, однако не стоит придавать большого значения негативным мыслям. После обеда возрастет активность. Хорошее время, но рисковать, понапрасну, все-таки не стоит.
"
3.04.2014,Рак,"
У Раков  звезды способствует активному времяпрепровождению. Если вы правильно распределите свои силы и время, то успеете сделать многое. Хороший день для посещения лечебных учреждений.
"
4.04.2014,Рак,"
Ракам не стоит загонять себя в рамки, лучшим выходом сегодня будет свободный график работы.  Ваше воображение имеет больше воздействия на реальность, чем стандартное логическое мышление.
"
5.04.2014,Рак,"
Ракам представится возможность воспользоваться удачной ситуацией и достигнуть успеха. Это будет возможно только в том случае, если вы забудете про жадность и упрямство. Неожиданные финансовые потери может принести конфликт с родственником, поэтому будьте внимательны.
"
6.04.2014,Рак,"
Успех Ракам сослужит сегодня коллективная работа. Вам стоит внимательно выбирать партнера, а выбрав, постараться не быть строгим и слишком требовательным.  Общие интересы смогут сгладить любые разногласия.
"
7.04.2014,Рак,"
Раки закончите все дела с утра, поскольку уже после обеда вам придется приступить к реализации новых планов. Звезды советуют быть осторожным  -  в сфере финансов, при общении с новыми контактами, а также при обсуждении проблем.
"
8.04.2014,Рак,"
Рисковать Раку не стоит сегодня как бы ни хотелось. Вы не сможете трезво оценить не ситуацию, не окружающих людей, не свои возможности. Общение с окружающими людьми, основанное на духовной, а не материальной близости, сегодня наиболее уместно.
"
9.04.2014,Рак,"
Ракам стоит тщательнее присмотреться к тем людям, которые настойчиво набиваются к вам в друзья. Риск в интимной или материальной сфере будет оправдан, только в том случае,  если будет полностью обеспечена ваша безопасность, иначе вы получите только переживания и страхи.
"
10.04.2014,Рак,"
Не стоит беспокоиться Ракам по поводу своей излишней эмоциональности. Сегодня она будет как никогда кстати.  Вы сможете одарить своим теплом всех своих близких родственников и друзей.
"
11.04.2014,Рак,"
Удачный день ждет Раков сегодня, . Это хорошее время, чтобы обратиться в храм, суд или другую инстанцию, а также, чтобы стать преподавателем или учеником.
"
12.04.2014,Рак,"
Раки до сих пор находятся под впечатлением прошлой удачи, но сегодня вы почувствуете, что настроение меняется. Вы найдете, чем себя занять, только не переусердствуйте, чтобы не повредить свое здоровье, да и энтузиазма хватит ненадолго.
"
13.04.2014,Рак,"
Светила советуют Ракам обратить внимание на собственное поведение, поскольку сегодня все зависит только от вас. Вам стоит пересмотреть свое поведение, в чем обязательно поможет вынужденное уединение.
"
14.04.2014,Рак,"
Не стоит сегодня Ракам активно действовать. Либо это весьма плохо скажется на здоровье, либо принесет напряжение в будущем. В любом случае, даже если у вас возникнет желание что-либо сделать, не торопитесь, поскольку оно скоро пройдет.
"
15.04.2014,Рак,"
У Раков сегодня вполне возможен острый конфликт, вызванный материальной стороной жизни. Причем важность приобретают больше будущие последствия, чем ошибки сегодняшнего дня. Если хотите избежать разногласий, заводите насущный разговор ближе к вечеру.
"
16.04.2014,Рак,"
Не смотря на то, что для Раков это не лучшее время, чтобы начать учиться, но в остальном очень удачный день. Любые переговоры с авторитетными людьми принесут немалый доход. Возможно, вы получите доступ в высший свет, чем явно улучшите свое положение.
"
17.04.2014,Рак,"
Периодические всплески энергичности позволят Ракам решить многие текущие дела быстро и без проволочек. Скорее всего, наибольшего успеха вы добьетесь в мероприятиях, связанных с жизнью других или относящихся к тайной жизни общества.
"
18.04.2014,Рак,"
Вы, Раки, слишком уязвимы сегодня. Этому способствует не только частая смена настроений, но и недостаток или избыток необходимой информации. Также вы весьма субъективны в оценке традиций некой зарубежной страны, поэтому не стоит принимать решение о переезде сегодня, .
"
19.04.2014,Рак,"
Ракам не стоит ввязываться в интриги и уж тем более, самим их организовывать. Это не поможет вам достичь цели, а только все испортит. Вечером вы можете позволить себе отпустить эмоции и чувства, и насладиться моментом.
"
20.04.2014,Рак,"
Раки точно знают, чего хотят и как этого достичь. Вас не будет пугать ни то, что все в этой жизни меняется, ни то, что вам придется столкнуться с чем-то новым. Новые знакомые станут для вас кем-то большими, чем просто знакомыми. Однако окончательные выводы еще делать рано.
"
21.04.2014,Рак,"
Решение важных вопросов Ракам лучше перенести на утро. В обед ваша осторожность не даст вам ввязаться в довольно удачное начинание. К вечеру возрастет энергичность. Если вы не сможете контролировать свои эмоции, велика вероятность совершения ошибки.
"
22.04.2014,Рак,"
Не благоприятный день будет у Раков . В финансовой сфере стоит затаиться - брать деньги в долг или давать взаймы будете потом. Материальные потери могут коснуться не только вас конкретно, но и членов вашей семьи. Сегодня также возрастет риск отравиться или приобрести некачественный товар.
"
23.04.2014,Рак,"
Обстоятельства всего дня, а также излишняя мечтательность не позволят Ракам проявить себя наилучшим образом. Вы, конечно, можете попробовать, однако велика вероятность совершения глупого поступка. Перенесите все важные дела на вечер, когда обстановка будет на вашей стороне.
"
24.04.2014,Рак,"
Пропавшие давно документы или старые друзья вдруг появятся на пороге у Раков и станут верными помощниками в каком-то важном для вас деле. Также не помешает вспомнить о забытом навыке или систематизировать традиционные методы работы.
"
25.04.2014,Рак,"
Не очень хороший день предстоит Ракам  Сегодня в плане здоровья. Возможны небольшие недомогания. Также весьма вероятно, что вы наконец-то увидите реальную картину, которая разочарует вас, поскольку расходится с вашими надеждами. Но это ненадолго. Вечер проведите с близкими.
"
26.04.2014,Рак,"
В любых делах, касающихся семьи и быта, Ракам стоит проявить столько энергии, насколько они вообще способны. Только такой подход  даст результат, и при этом, скорей всего, положительный. Хороший момент, чтобы организовать семейное предприятие, только не затягивайте до вечера.
"
