15.01.2014,Стрелец,"
С утра вас, Стрельцы, будут интересовать финансовые и карьерные вопросы. Вам придется быть профессиональным и практичным. К вечеру же материальная часть вашей жизни будет уже не так важна.  Вечером звезды предупреждают, будьте благоразумны с самыми оригинальными идеями.
"
16.01.2014,Стрелец,"
У Стрельцов возможны конфликты на почве ваших новых идей, которые весьма спорны для вашего окружения. Вокруг вас будут кипеть страсти, однако вы окажетесь только в роли наблюдателя. Звезды также не советуют начинать новые дела.
"
17.01.2014,Стрелец,"
Сегодня вам, Стрельцы, лучше исключить формальные встречи, придерживайтесь нестандартного поведения. Ваша интуиция работает сегодня просто превосходно, поэтому вы сможете предсказать некоторые перемены в жизни или визуализировать свои мечты.
"
18.01.2014,Стрелец,"
Отличный день, Стрельцы, для переезда или смены страны жительства. Сегодня большое значение для вас приобретут отношения с родителями и близкими людьми. Они станут для вас наставниками и учениками одновременно. 
"
19.01.2014,Стрелец,"
Стрелец, ваши семейные отношения сегодня будут зависеть от вашей стрессоустойчивости. Вы, либо получите удовольствие от семейной ситуации, либо раздражение. Сегодня удачный день для того, чтобы совершить дома перестановку или заняться ремонтом электрической системы.
"
20.01.2014,Стрелец,"
Стрельцы, не занитесь важными делами с утра, поскольку все равно не сможете их закончить. Вечером возможны неприятности в финансовой сфере или с детьми. Чтобы решить проблему, будьте более дисциплинированны.
"
21.01.2014,Стрелец,"
Стрельцы, с утра возможна конфликтная ситуация с партнером по поводу способа проведения отдыха или мероприятия. В любом случае утром вы не сможете ничего закончить. А вот после обеда вы найдете способ помириться за более интересным занятием.
"
22.01.2014,Стрелец,"
Стрельцам звезды советуют не браться сегодня за важные профессиональные дела, лучше день провести с семьей или на отдыхе. В семейной жизни вам необходимо быть слегка дружелюбнее. Честность также не повредит, только не переусердствуйте, все хорошо в меру.
"
23.01.2014,Стрелец,"
Стрельцы, сегодня материальная часть вашей жизни выйдет на первый план. Честность, продуманный план, добросовестная работа  - лучшая политика. В личной жизни возможно знакомство, требующее дополнительных расходов. 
"
24.01.2014,Стрелец,"
Звезды советуют Стрельцам начинать важное дело с самого раннего утра. Финансовой отдачи вы получите немного, да и самочувствие может ухудшиться, зато вы получите бесценный опыт. Вечером закончите работу пораньше и отдохните.
"
25.01.2014,Стрелец,"
Стрельцы не решайте ничего в первой половине дня. Вторая часть подходит отлично, как для публичных мероприятий, так и для заключения долговременного партнерства. Если вы хотите держать партнера ближе, вам придется пойти на уступки. Это касается и личной жизни, и карьеры.
"
26.01.2014,Стрелец,"
Весьма удачное время для Стрельцов, особенно если с вами находится рядом подходящий человек.  Вероятность авантюр, как в делах финансовых, так и любовных весьма велика. Возможно, вы вспомните про полезного человека или отличный проект и снова займетесь старыми делами.
"
27.01.2014,Стрелец,"
В первую половину дня Стрельцам придется внимательно выслушать своих партнеров, на работе или дома. Вечер благоприятен для семейных дел, которые принесут спокойствие и радость. Все проблемы окажутся небольшими, а ограничения принесут пользу.
"
28.01.2014,Стрелец,"
Больших проблем для Стрельцов сегодняшний день не создаст, однако мелкие неприятности могут испортить настроение. Некий человек захочет предъявить права на часть вашего имущества. Отнеситесь  ко всей ситуации более внимательно, иначе вероятность неблагоприятного исхода увеличится.
"
29.01.2014,Стрелец,"
Стрельцы, в первой половине дня вы почувствуете себя эмоционально уязвленным, и для решения проблем попытаетесь использовать самые безопасные методы. Вечером вы почувствуете в себе уверенность и азартность. Смело беритесь за любые важные дела.
"
30.01.2014,Стрелец,"
Сегодняшний день приберегает для Стрельцов много возможностей успеха. Небольшие препятствия не заставят вас пасовать.  Однако звезды советуют проявить еще больше активности для достижения цели.  Общение с родными, поездка доставит больше проблем и впечатлений одновременно.
"
31.01.2014,Стрелец,"
Стрельцы сегодня будут весьма впечатлительны и мечтательны. Вы будете грезить о дальних странствиях, о смене карьеры, месте жительства. Более критично на ваши планы вы сожжете взглянуть только вечером, когда появятся реальные возможности для достижения ваших целей.
"
1.02.2014,Стрелец,"
В первый день месяца, вам, Стрельцы, трудно будет избежать перенапряжения. День заставит неукоснительно следовать правилам и планам на работе, если вы хотите добиться успеха, а вот вечером можете слегка расслабиться.
"
2.02.2014,Стрелец,"
Первая часть второго дня  наполнена неопределенностью и нервным настроением. Вечер предоставит вам, Стрельцы, огромную возможность справиться со всеми жизненными трудностями с помощью поддержки семьи, коллег и даже начальства.
"
3.02.2014,Стрелец,"
Удачный день для тех Стрельцов, кто ценит подарки судьбы. Отличный день для похода в ночной клуб или ресторан, а также для нового любопытного знакомства. Остерегайтесь мошенников и не доверяйте денежные средства никому.
"
4.02.2014,Стрелец,"
 Сегодня Стрельцы в первой половине дня будут мечтательны. Не очень хороший день для принятия важных решений, а вот поставить точки над «и» в частных отношениях вполне возможно. Вечер хорош для самореализации, если вы будете держать себя в руках.
"
5.02.2014,Стрелец,"
Стрельцам сегодня не стоит решать важные вопросы, поскольку вы будете увлечены тайным запретным желанием. Прежде чем удовлетворить его, подуте, поскольку последствия непредсказуемы. Вместо этого, займитесь лучше тем, что снизит ваше напряжение и выпустит пар.
"
6.02.2014,Стрелец,"
Стрельцы нагрузите свой мозг по максимуму, а телу дайте отдохнуть. Отдых принесет массу положительных эмоций и даст интеллектуальным способностям действовать с новыми силами.
"
7.02.2014,Стрелец,"
Мечтать сегодня Стрельцам даже совсем не вредно, а полезно. Проявляя свои врожденные характеристики, вы сможете добиться больших высот, особенно, это касается частной жизни. Вы будете неудержимы в своем желании.
"
8.02.2014,Стрелец,"
Стрельцы сегодня легко смогут вписаться в новый коллектив, благодаря своим врожденным талантам. Главное, не переусердствовать и вести себя естественно. Станут более гармоничными отношения с близкими родственниками.
"
9.02.2014,Стрелец,"
Весьма неоднозначный день для Стрельцов.  Важные дела заставят вас пересмотреть отношения с близкими и снизить их интенсивность. Из-за такой непростой ситуации вы можете впасть в небольшую депрессию.
"
1.03.2014,Стрелец,"
Сегодняшний день- полон перемен для Стрельцов. Поэтому строить далеко идущие планы не стоит. Сегодня вы все равно не сможете реализовать свои намерения, поскольку будете заняты выполнением общественного долга. Будьте осторожны, не становитесь слугой обстоятельств.
"
2.03.2014,Стрелец,"
Перспективы будущей деятельности потребуют от Стрельцов всей возможной сосредоточенности. Основное внимание уделите уже запланированной совместной деятельности. И займитесь этим с утра. Вечер подходит для обсуждения и планирования. 
"
3.03.2014,Стрелец,"
Карьерные вопросы Стрельцам лучше перенести с  на другой день. Отличный день для общения, особенно с теми друзьями, которые близки с вами по духу или интересам. Вы не сможете навязать кому-либо свои правила, но легко вольетесь в компанию.
"
4.03.2014,Стрелец,"
Стрельцам захочется заняться домашними делами - усовершенствовать свой быт. Хороший день для общения с близкими людьми. Вы сможете помочь им, а они поддержат вас. В любом случае, все начинания принесут положительные плоды.
"
5.03.2014,Стрелец,"
Воображение и иллюзии завладеют Стрельцами. Как то ни странно, сегодня это даже хорошо, поскольку игра воображения может помочь вам добиться цели. Однако новые проекты начинать, все-таки не стоит. Делиться тайнами лучше только с особо приближенными людьми.
"
6.03.2014,Стрелец,"
Утром Стрельцам лучше уединиться и придаваться своим желаниям подальше от посторонних людей. Уже к обеду ваша ситуация поменяется, вы сможете выйти к окружающим и начать работать, и даже может, руководить. Вечером звезды советуют следить за своим языком.
"
7.03.2014,Стрелец,"
Все, что Стрельцы сегодня не пожелают, сбудется.  Поэтому можете смело удовлетворять свои потребности.  В общении с людьми, особенно близкими, постарайтесь быть искренними, приветливыми и гибкими.
"
8.03.2014,Стрелец,"
В первой половине дня общение между Стрельцами и их оппонентами будет приятным и необременяющим. Даже спорные вопросы принесут больше приятных моментов, чем конфликтных. А вот вечером стоит стать практичнее. Мечтательность может принести потери.
"
9.03.2014,Стрелец,"
Любая деловая деятельность будет удачной сегодня для Стрельцов. Особенно, если вы решите поработать надомным работником. Вы даже можете привлечь домочадцев помочь вам, и они окажутся весьма полезны. 
"
10.03.2014,Стрелец,"
Финансовая часть жизни для Стрельцов будет удачной, лишь в случае, если вы будете ответственны, и сможете сочетать свои интересы с интересами коллектива или семьи. Особенно это касается старших родственников.
"
11.03.2014,Стрелец,"
Все сегодня на стороне Стрельцов. Однако чтобы добиться чего-то, вам придется изрядно потрудиться. Единственное, что вам стоит утром поостеречься. В любовных делах не бойтесь быть смелее.
"
12.03.2014,Стрелец,"
У Стрельцов обостряться все чувства по отношению к близким родственникам. Это будет либо чрезмерная любовь, либо чрезмерное раздражение. В дороге или в сообществе людей с вами может произойти нечто странное. Будьте внимательны, не исключен обман.
"
13.03.2014,Стрелец,"
Не стоит мучить себя трудовыми обязанностями с утра, Стрельцы. Ваши старания все равно не будут оценены по достоинству. Позвоните друзьями, пообщайтесь. Вечером вы будете решать какие-либо проблемы, связанные с домом или карьерой.
"
14.03.2014,Стрелец,"
Сегодняшний день Стрельцам стоит провести в кругу семьи или близких друзей. Звезды советуют сегодня проявить все самые искренние чувства к своей истории, к своим родителям. В любом случае домашняя обстановка позволит забыть о неприятностях и обсудить насущные проблемы.
"
15.03.2014,Стрелец,"
Разговор между домочадцами и Стрельцами может пойти в неожиданное русло. Вы можете расстроиться. Но звезды предупреждают, не стоит принимать на свой счет любое слово, сказанное в пустоту. 
"
16.03.2014,Стрелец,"
Хорошее время, чтобы отдохнуть для Стрельцов. Даже работа, связанная со сферой отдыха, развлечений или спорта будет удачной. В личной жизни вас завертит круговорот событий, однако звезды советуют повременить и осмотреться. В отношениях с ребенком наступает новый период.
"
17.03.2014,Стрелец,"
Сегодня Стрельцам хочется подумать об отдыхе больше, чем о семье или работе. Вам легко выражать свои мысли, что поможет освоиться в незнакомом месте. Взаимное понимание между вами и молодежью залог успеха в будущем. 
"
18.03.2014,Стрелец,"
Успешным этот день будет для Стрельцов в том случае, если они откажутся от новых начинаний. Личная жизнь станет более чувственной и необычной. Также в это время стоит быть приветливее к детям. Вечер же спустит с небес на землю и заставит вспомнить о практических вопросах бытия.
"
19.03.2014,Стрелец,"
На первый план у Стрельцов выходят семейные и домашние дела. Это хорошее время, чтобы реализовать намерения по благоустройству жилища. Также в отношении с родственниками особое внимание уделите поддержке, причем финансовая будет также уместна, как моральная.
"
20.03.2014,Стрелец,"
Стрельцы перейдут на новый уровень в личной или профессиональной сферах. Вам предстоит встретиться с  необычным препятствием, но звезды советуют не беспокоиться, у вас есть все качества, чтобы его преодолеть.
"
21.03.2014,Стрелец,"
В первой половине дня ваши партнеры, Стрельцы, буквально полны идеями, и некоторые из них можно реализовать сразу. Не стоит переносить совместную деятельность на вечер, поскольку вы можете повести себя эгоистично и принципиально.
"
22.03.2014,Стрелец,"
Партнеры Стрельцов наиболее приветливы в первой половине дня. А те отношения, которые сопряжены с конфликтами, в это время вы можете решить с помощью совместного дела или развлечения. Вечером будет трудно объективно оценивать обстановку или слова.
"
23.03.2014,Стрелец,"
Все сферы деятельности и существования Стрельцов будут иметь ограничения . Дополнительного вложения средств или внимания может потребовать бизнес. Однако звезды не советуют рисковать.
"
24.03.2014,Стрелец,"
Уважение и внимание ваших родственников, Стрельцы, вам сегодня просто необходимо, особенно для решения вопросов с имуществом или кредитами. Однако вас такое внимание не радует, поскольку ограничивает вашу свободу.
"
25.03.2014,Стрелец,"
Первую половину дня Стрельцам стоит посвятить повседневной работе. Если постараетесь быть оптимистом, то даже са скучная работа покажется интересной. Вторая часть дня принесет большую удачу в делах. Вы можете рисковать по крупному, только не ставьте на кон семью и здоровье.
"
26.03.2014,Стрелец,"
В личной жизни Стрельцов намечаются перемены, либо вы встретите спутника жизни, либо сможете со своим любимым человеком наконец-то подумать о детях. Хороший день для отдыха и развлечений, даже деловые вопросы лучше решать в неформальной обстановке.
"
27.03.2014,Стрелец,"
Спокойное время ждет Стрельцов в первой половине суток . Вы будете в плену фантазий и иллюзий. А вот после обеда придется вспомнить о своих обязанностях и долге перед семьей или обществом.
"
28.03.2014,Стрелец,"
Стрельцам будет трудно разрываться между работой и домом, и все равно вы не сможете угодить ни семье, ни начальству. Некоторые обыденные дела заставят вас задуматься о том, что ваши принципы не так уж и хороши. 
"
29.03.2014,Стрелец,"
Стрельцам придется доводить дела до логического конца прямо с самого утра. Не удивляйтесь, если все изменится - ваши планы, результаты действий, мнение начальства о вас. Формального оформления потребует вечером одна из сфер вашей жизни.
"
30.03.2014,Стрелец,"
Стрельцы  будут заинтересованы в общении с партнерами. Однако даже с самыми верными друзьями могут возникнуть споры. Для доказательства своей правоты в ссоре, не используйте личные отношения.
"
31.03.2014,Стрелец,"
В начале дня Стрельцам не стоит подписывать договора, поскольку согласия вы все равно не добьетесь. Вторая часть дня будет завесить от того, как вы контролируете свои эмоции. Если не умеете этого делать, можете наломать дров. Если умеете, то займитесь пересмотров отношений с партнерами или поиском новых методов работы.
"
1.04.2014,Стрелец,"
Стрельцы, постарайтесь относиться с уважением ко всему, кто вас окружает. Первоское настроение не помешает вам серьезно задуматься о личных делах. Вы добьетесь успеха, если доверитесь внутреннему чутью.
"
2.04.2014,Стрелец,"
Все важные дела Стрельцам стоит перенести на вечер, поскольку в первой половине дня не стоит доверять ни чувствам, ни фактам. А вот вечер окажется более продуктивным, вы справитесь с любыми препятствиями на пути к цели.
"
3.04.2014,Стрелец,"
Звезды советуют Стрельцам  насладиться моментом и не обращать внимания ни на что. Делайте то, что делаете и не смущайтесь из-за своей целеустремленности и настырности. Все идет так, как должно быть. Про будущее и прошлое вспомните завтра.
"
4.04.2014,Стрелец,"
Как бы вам, Стрельцы, не хотелось сегодня поработать, звезды вам не советуют, поскольку ваша мечтательность может плохо сказаться на результате. Вполне возможно, что сегодня вам захочется побыть благотворителем, однако не стоит ради благого дела идти на крайности.
"
5.04.2014,Стрелец,"
Эти сутки хороши для Стрельцов для решения любого вида проблем, особенно в финансовой сфере, а также для обсуждения вопросов, связанных с карьерным ростом. 
"
6.04.2014,Стрелец,"
Финансовый успех практически гарантирован Стрельцам. Единственное условие, которое звезды от вас потребуют, будьте организованны. Полученными доходами обязательно поделитесь с семьей, это принесет дивиденды в будущем.
"
7.04.2014,Стрелец,"
Стрельцам звезды не советуют планировать на утро  каких-либо важных дел, поскольку обстановка окажется весьма неопределенной. К вечеру же возникнет необходимость заключить в некие рамки или оформить официально некие отношения или работы.
"
8.04.2014,Стрелец,"
Профессиональная сфера у Стрельцов весьма непредсказуема сегодня. Могут подвести как средства связи, транспорт, так и ложные сведения. Звезды не советуют сегодня создавать новое дело или браться за новую работу. Займитесь творчеством или личной жизнью.
"
9.04.2014,Стрелец,"
Результат вы, Стрельцы, получите лишь от тех поездок и переговоров, которые были заранее запланированы и оговорены, остальные будут лишь пустой тратой времени и сил.  Проведите день с друзьями, при этом отсеяв тех, кто лишь притворяется вашим другом.
"
10.04.2014,Стрелец,"
Домашний уют приобретает для Стрельцов особое значение. Вы почувствуете себя более уверенно, если сами займетесь обустройством дома. Единственное, что звезды не советуют совершать сделки по купле-продаже имущества, поскольку последствия будут необратимы, и скорее всего, весьма неприятны.
"
11.04.2014,Стрелец,"
Настроение данного дня зависит от того в каких вы, Стрельцы, отношениях с родными. Если ваш образ мыслей сходится, вы получите истинное удовольствие от семейного сборища. Если же ситуация прямо противоположная, вы будете расстроены из-за конфликтов в семействе.
"
12.04.2014,Стрелец,"
Не очень хороший день у Стрельцов. Вам придется вернуться на старые позиции, и вас это будет удручать, причем до такой степени, что возможен неоднозначный поступок с вашей стороны. Не стоит давать эмоциям выход, к вечеру вы найдете повод для радости.
"
13.04.2014,Стрелец,"
Работать сегодня Стрельцам не имеет никакого смысла и пользы, лучше отдохните. Энергетический потенциал будет направлен на творчество. Только не стоит заниматься одним и тем же делом весь день. Позвольте себе смену настроения и действий.
"
14.04.2014,Стрелец,"
Сегодня для Стрельцов отличный день, что заняться творчеством. Вы будете мыслить нестандартно, а обстановка вокруг вас не даст воображению заскучать. В личной сфере вполне возможно усиление чувственности и романтизма.
"
15.04.2014,Стрелец,"
Наряженное время придется пережить Стрельцам. Любая работа будет сопряжена с препятствиями и трудностями, да и коллеги могут подлить масло в огонь. Возможно, из-за некоторых ситуаций, придется совершить поездку в сервис, лечебное учреждение.
"
16.04.2014,Стрелец,"
У Стрельцов предстоит спокойный день, когда все проблемы будут решены просто и быстро и не доставят хлопот. Особенно благоприятными будут крупные или оптовые покупки для домашнего очага. Отношения с партнерами будут спокойными и взаимовыгодными.
"
17.04.2014,Стрелец,"
Партнерские отношения выходят на первый план у Стрельцов. Не стоит сидеть в одиночестве, ваш партнер не только не даст заскучать, но и сам все сделает. Если же вас раздражает такое поведение, просто переключите его внимание на новую цель.
"
18.04.2014,Стрелец,"
Общение между Стрельцами и их партнерами может оказаться весьма бурым и многословным. Есть вероятность, что суть вопроса при этом пропадет, а результата вы не достигните. Дайте себе и оппоненту время, чтобы разобраться в деталях дела, вернитесь чуть-чуть назад, чтобы потом спокойно идти вперед.
"
19.04.2014,Стрелец,"
Не очень хорошее время у Стрельцов. Может подвести здоровье или самообладание. Также возможны мелкие неприятности на работе, связанные с изменениями условий труда, а также чувство, что вы не свободны в своем выборе и своей деятельности.
"
20.04.2014,Стрелец,"
Стоит вспомнить о прошлом Стрельцам. Сегодня вам помогут старые друзья или коллеги, вы сможете наконец-то закончить давно начатое дело, да и лечение народными и давно забытыми способами принесет облегчение.
"
21.04.2014,Стрелец,"
Сегодня Стрельцы будут искренне удивлены положением дел. Проблемы разрешатся как будто сами собой, враги вдруг станут лучшими единомышленниками.  А вот к вечеру тактика, ранее приносившая дивиденды, вдруг перестанет вас удовлетворять.
"
22.04.2014,Стрелец,"
Стрельцам не стоит разрабатывать проекты, связанные с международным сотрудничеством, поскольку из-за разности культур договориться не получится. Вам будет интересно то дело, которое связано с риском. Однако велика вероятность препятствий.
"
23.04.2014,Стрелец,"
В первой половине дня Стрельцам трудно будет собраться с мыслями и делами, из-за чего некоторые мелкие детали насущной работы будут постоянно выпадать из виду. Старые методы работы будут сейчас эффективнее, чем новомодные. Постарайтесь все дела перенести на вечер.
"
24.04.2014,Стрелец,"
Профессиональная сфера выйдет на первый план у Стрельцов. Вам будет трудно совладать с сомнениями ваших партнеров в вашей квалификации или образовании. Делайте то, что вам положено по должности, не больше, не меньше, главное закончите к вечеру, когда вы не сможете объективно оценивать ситуацию.
"
25.04.2014,Стрелец,"
Стрельцам придется переживать сегодня. Вы будете стараться добиться результата, но, в конце концов, проиграете. Помните, что процесс бывает также полезен, как и результат. К вечеру вы сможете успокоить свои нервы, если побудете рядом с семьей.
"
26.04.2014,Стрелец,"
Хорошее время для бизнеса, коммерции. Однако Стрельцам стоит помнить, что только сотрудничество с партнером станет залогом успеха в вашем деле. Также стоит помнить, что удовлетворяя свою потребность в развитии, не стоит забывать о мере, правилах и законах.
"
